Name,Confidence,Brightness,FaceArea,EyesDistance,MouthDistance,EyesOpen,Eyeglass,Gender,Moustache,Beard,Sharpness,MatchScore
S26_712.pgm,0,0,0,0,0,,,1,0,0,71.82645821,0.13
S26_713.pgm,99.96072388,19.4642067,0.909211189,0.335049407,0.237357492,,0,1,0,0,43.13505807,0.148
S26_714.pgm,99.98209381,20.46665192,0.940029656,0.339604808,0.237502877,1,0,1,0,0,508.4841848,0.051
S26_715.pgm,99.93797302,24.62716484,0.827092619,0.343666411,0.246037983,1,0,1,0,0,195.5542535,3
S26_716.pgm,0,0,0,0,0,,,1,0,0,97.81428994,0.056
S26_717.pgm,0,0,0,0,0,,,1,0,0,114.4169312,0.071
S26_718.pgm,99.99671936,23.40706825,1.027413117,0.322323389,0.226767236,0,0,1,0,0,152.9697027,0.219
S26_719.pgm,99.98882294,22.7367897,0.987220609,0.318903545,0.222281297,1,0,1,0,0,167.7085431,3
S26_72.pgm,98.49217224,25.04052734,0.72141067,0.296032142,0.233822489,,0,1,0,0,86.28194851,0.08
S26_720.pgm,96.80466461,22.8770752,1.051939633,0.329643239,0.229601061,1,1,1,0,0,175.8894908,3
S26_721.pgm,0,0,0,0,0,,,1,0,0,65.00947485,0.087
S26_722.pgm,99.95679474,22.4746666,1.240510451,0.36225064,0.255708919,1,0,1,0,0,30.31367181,0.188
S26_723.pgm,99.98751068,19.75846481,1.312934119,0.360650353,0.262860575,1,0,1,0,0,60.54514556,0.101
S26_724.pgm,99.99504852,21.87198257,1.170141358,0.342316029,0.249624989,1,0,1,0,0,324.9153306,0.211
S26_725.pgm,99.96057129,23.05315781,1.068440293,0.307480084,0.230306183,0,0,1,0,0,44.06035656,0.966
S26_727.pgm,99.9832077,27.83322334,0.940029656,0.311284152,0.231042436,,0,1,0,0,470.2880667,0.47
S26_728.pgm,99.99558258,31.09025955,0.97136188,0.323246005,0.244186486,,1,1,0,0,128.8715816,3
S26_729.pgm,99.99183655,27.82770348,1.10182709,0.323721324,0.25162367,,0,1,0,0,64.60000242,1.09
S26_731.pgm,0,0,0,0,0,,,1,0,0,114.8765903,0.083
S26_732.pgm,99.98634338,27.77807617,0.863946397,0.313780759,0.231006629,1,0,1,0,0,62.52851358,3
S26_733.pgm,99.96144104,24.59057808,1.051939633,0.334307518,0.24888146,1,0,1,0,0,216.0309406,0.248
S26_734.pgm,0,0,0,0,0,,,1,0,0,137.5279945,0.078
S26_736.pgm,0,0,0,0,0,,,1,0,0,129.2845108,3
S26_737.pgm,0,0,0,0,0,,,1,0,0,122.6027236,3
S26_738.pgm,0,0,0,0,0,,,1,0,0,114.2716449,3
S26_739.pgm,0,0,0,0,0,,,1,0,0,89.27484968,3
S26_741.pgm,99.97341919,21.37750626,0.834412033,0.321337764,0.241672561,,0,1,0,0,170.1012064,0.219
S26_743.pgm,99.9095459,25.77113152,0.893994514,0.33642991,0.261112418,1,0,1,0,0,98.31584392,0.888
S26_744.pgm,99.95544434,25.41775703,0.863946397,0.352396704,0.256920727,1,0,1,0,0,70.86904558,0.146
S26_746.pgm,99.99517059,24.61074448,0.909211189,0.351439762,0.256527999,1,0,1,0,0,109.5315167,0.022
S26_749.pgm,99.897789,15.7078476,0.87890625,0.324124744,0.264692297,,0,1,0,0,69.80935131,0.142
S26_75.pgm,0,0,0,0,0,,,1,0,0,51.25177651,0.935
S26_762.pgm,99.85917664,27.70363998,0.955631563,0.348222636,0.242303635,,0,1,0,0,121.0442072,0.147
S26_763.pgm,99.87361145,17.28588104,0.748890572,0.325465313,0.23795484,1,0,1,0,0,386.2554796,0.105
S26_764.pgm,99.96039581,17.4012146,0.776884013,0.320553007,0.250672585,,0,1,0,0,385.6897549,3
S26_765.pgm,99.84777832,16.83204651,0.819837411,0.333599625,0.243028247,0,0,1,0,0,113.4764369,0.035
S26_766.pgm,99.74448395,16.99125671,0.893994514,0.334431107,0.249619686,,0,1,0,0,54.31765821,0.538
S26_767.pgm,99.63108826,17.67679977,0.955631563,0.337137314,0.263050474,,1,1,0,0,76.6265174,0.222
S26_768.pgm,99.71881866,16.34703255,0.909211189,0.336975417,0.263191867,1,0,1,0,0,593.1082164,0.096
S26_769.pgm,99.92950439,19.11530876,0.776884013,0.320286877,0.246729142,,0,1,0,0,39.61812666,0.33
S26_77.pgm,0,0,0,0,0,,,1,0,0,24.88802789,3
S26_770.pgm,99.68306732,16.83891869,0.834412033,0.33450394,0.258984413,,0,1,0,0,58.98629675,0.063
S26_771.pgm,99.73084259,14.45474339,0.87890625,0.342553482,0.275645616,,0,1,0,0,119.1204307,0.089
S26_772.pgm,99.65536499,17.37192345,0.819837411,0.339057393,0.244297201,,0,1,0,0,132.2033948,0.286
S26_773.pgm,99.73790741,19.46767044,0.72141067,0.333128082,0.241524335,,0,1,0,0,112.1489922,0.37
S26_774.pgm,99.63855743,19.06103706,0.748890572,0.336752328,0.248922774,,0,1,0,0,47.2593851,0.128
S26_775.pgm,99.76332855,33.8423996,0.776884013,0.342952205,0.250886471,0,0,1,0,0,136.8155697,0.038
S26_776.pgm,99.64834595,33.64172745,0.791073402,0.326086394,0.248563863,0,1,1,0,0,144.5255165,3
S26_777.pgm,99.8324585,27.84147644,0.805391201,0.349855196,0.250601102,1,1,1,0,0,25.10926507,0.856
S26_778.pgm,99.81994629,26.66576576,0.776884013,0.349949209,0.26346056,,0,1,0,0,248.3930947,0.142
S26_779.pgm,99.88021851,30.76947021,0.741956391,0.349967787,0.260388539,1,0,1,0,0,147.0059933,0.098
S26_78.pgm,94.03718567,30.72015572,0.72141067,0.329755538,0.229933668,1,0,1,0,0,224.8479401,0.111
S26_780.pgm,99.88962555,28.14097404,0.748890572,0.336510105,0.268907518,1,0,1,0,0,19.58698296,0.136
S26_781.pgm,99.84656525,31.41687775,0.707863335,0.332303713,0.261530048,1,0,1,0,0,18.91334438,0.425
S26_783.pgm,99.93940735,27.130867,0.72141067,0.329601984,0.253241763,,1,1,0,0,130.0880532,3
S26_787.pgm,99.32190704,31.00323296,0.654958202,0.323585723,0.236433679,,0,1,0,0,71.28864372,0.347
S26_788.pgm,99.99236298,27.90047836,0.834412033,0.311674022,0.228287624,1,1,1,0,0,64.0828829,1.261
S26_79.pgm,95.58983612,29.74145508,0.694444411,0.306623301,0.219078703,1,0,1,0,0,716.8289764,0.091
S26_790.pgm,99.93424225,22.69995117,0.819837411,0.308708005,0.251227698,0,0,1,0,0,87.45601738,0.082
S26_791.pgm,99.89535522,25.56908417,0.819837411,0.312982803,0.259509778,1,1,1,0,0,62.64696545,3
S26_796.pgm,99.97483826,31.9733448,0.694444411,0.317377805,0.221392779,1,0,1,0,0,87.52783023,0.071
S26_80.pgm,94.58400726,30.23573494,0.735086416,0.285391547,0.218497086,1,0,1,0,0,46.77474635,0.117
S26_806.pgm,99.94020081,24.29648972,0.735086416,0.31987325,0.253129866,0,0,1,0,0,549.0574807,0.145
S26_807.pgm,99.91784668,23.1812191,0.72141067,0.323678205,0.254317279,0,0,1,0,0,593.213253,0.368
S26_808.pgm,99.94550323,23.45486069,0.769821422,0.338268128,0.25730137,1,1,1,0,0,27.62938431,3
S26_81.pgm,99.13259125,31.33863831,0.654958202,0.301596081,0.190564184,1,1,1,0,0,276.155827,0.3
S26_810.pgm,99.88956451,23.39095688,0.834412033,0.327965517,0.24875156,0,0,1,0,0,117.7374853,3
S26_811.pgm,99.88435364,22.92517853,0.776884013,0.320774056,0.251508855,1,1,1,0,0,104.1888902,0.193
S26_812.pgm,99.86860657,21.60152435,0.819837411,0.326216707,0.264607161,1,1,1,0,0,82.77531753,0.552
S26_813.pgm,99.95243835,19.99118423,0.805391201,0.343238662,0.27340404,0,0,1,0,0,140.7402406,0.127
S26_814.pgm,99.8809967,24.36585808,0.791073402,0.327288869,0.263292995,1,1,1,0,0,189.119288,0.448
S26_815.pgm,99.9028244,20.2485199,0.849114955,0.328722288,0.261652673,1,0,1,0,0,40.0055669,0.272
S26_816.pgm,99.85999298,21.59349632,0.856498573,0.338622151,0.260773563,,0,1,0,0,206.2977971,0.088
S26_817.pgm,99.82603455,22.6358223,0.834412033,0.32946554,0.259726529,1,1,1,0,0,96.7768249,0.205
S26_818.pgm,99.86314392,23.41824722,0.819837411,0.325466305,0.264811922,1,0,1,0,0,19.4276432,0.469
S26_819.pgm,99.81864929,22.6821804,0.827092619,0.342099742,0.258670891,1,0,1,0,0,154.533558,3
S26_820.pgm,99.83107758,22.36837387,0.805391201,0.318209692,0.257593648,1,0,1,0,0,41.41818501,3
S26_821.pgm,99.76499939,20.7472229,0.863946397,0.33584465,0.25054748,,1,1,0,0,183.3658842,0.218
S26_822.pgm,99.75363159,18.56188393,0.987220609,0.345182247,0.275837353,,0,1,0,0,32.86807209,0.473
S26_823.pgm,99.80131531,18.73681259,0.940029656,0.352403461,0.271115077,1,1,1,0,0,127.432891,0.409
S26_824.pgm,99.79229736,21.52933884,1.085069362,0.353763007,0.281560795,1,0,1,0,0,51.06592583,0.134
S26_825.pgm,99.91598511,23.81812096,0.940029656,0.346270772,0.272920277,1,0,1,0,0,83.76166374,0.747
S26_826.pgm,99.90146637,27.5445137,0.762823036,0.31873386,0.254160218,1,0,1,0,0,512.6952159,0.173
S26_827.pgm,99.87175751,30.34785461,0.72821644,0.321147319,0.255894315,1,1,1,0,0,284.519992,0.087
S26_828.pgm,99.7517395,26.25045776,0.87890625,0.332740792,0.260932755,1,1,1,0,0,75.87972891,0.127
S26_829.pgm,99.94593048,30.47400093,0.791073402,0.321942564,0.269444114,1,0,1,0,0,65.3153905,3
S26_830.pgm,99.88044739,28.73557281,0.812582203,0.319231841,0.267520916,1,1,1,0,0,42.55199738,0.33
S26_831.pgm,99.81388092,28.1216526,0.819837411,0.326344676,0.274518596,0,0,1,0,0,201.2654605,0.045
S26_832.pgm,99.49712372,27.57290268,0.87890625,0.336168075,0.258253763,,1,1,0,0,305.067416,0.07
S26_833.pgm,99.80534363,28.82612038,0.805391201,0.326959622,0.269399385,,0,1,0,0,35.37000264,0.384
S26_834.pgm,99.90324402,27.34668922,0.748890572,0.324308592,0.252508572,0,1,1,0,0,68.02299724,1.19
S26_835.pgm,99.78403473,29.29615021,0.735086416,0.324731675,0.253936706,1,1,1,0,0,64.82608668,3
S26_84.pgm,99.82878876,40.538414,0.707863335,0.32531286,0.252145561,,0,1,0,0,36.63774701,3
S26_841.pgm,98.4511261,35.63876343,0.604107636,0.30013132,0.231425637,1,0,1,0,0,120.9435626,3
S26_846.pgm,99.99140167,19.16104889,0.863946397,0.266976413,0.213019562,,0,1,0,0,196.8534461,0.14
S26_847.pgm,99.96608734,18.7265892,0.849114955,0.272794691,0.219809328,0,0,1,0,0,218.5643272,0.101
S26_848.pgm,99.91784668,19.8643055,0.871394221,0.359664082,0.243670996,0,0,1,0,0,51.41618738,1.338
S26_849.pgm,0,0,0,0,0,,,1,0,0,125.072319,3
S26_85.pgm,99.89159393,43.18823242,0.762823036,0.335257446,0.248815179,1,0,1,0,0,41.66125431,0.893
S26_850.pgm,0,0,0,0,0,,,1,0,0,94.31076162,3
S26_851.pgm,99.99158478,32.06747055,0.819837411,0.295103889,0.216475961,,0,1,0,0,27.23146141,0.926
S26_852.pgm,0,0,0,0,0,,,1,0,0,100.3614151,3
S26_853.pgm,99.9863739,26.38764381,0.863946397,0.152860595,0.133523242,,0,1,0,0,165.5889213,3
S26_854.pgm,0,0,0,0,0,,,1,0,0,105.3567708,3
S26_855.pgm,98.79360962,27.87180901,0.849114955,0.308140173,0.194576481,1,0,1,0,0,119.7044019,3
S26_856.pgm,96.35190582,30.9530735,0.791073402,0.307799836,0.224392053,,0,1,0,0,65.5572179,0.107
S26_857.pgm,0,0,0,0,0,,,1,0,0,87.13707776,3
S26_858.pgm,98.96523285,30.42671394,0.72141067,0.182977778,0.107383493,1,0,1,0,0,96.23121907,0.459
S26_859.pgm,0,0,0,0,0,,,1,0,0,70.12567128,3
S26_860.pgm,0,0,0,0,0,,,1,0,0,76.49219427,3
S26_861.pgm,0,0,0,0,0,,,1,0,0,110.5408461,3
S26_863.pgm,0,0,0,0,0,,,1,0,0,68.2950753,0.102
S26_866.pgm,0,0,0,0,0,,,1,0,0,48.83585141,0.151
S26_868.pgm,0,0,0,0,0,,,1,0,0,45.91165301,0.13
S26_871.pgm,99.9504776,24.91407013,0.834412033,0.32877655,0.245790949,0,1,1,0,0,323.5150703,0.661
S26_872.pgm,99.88061523,23.20290565,0.72141067,0.321756745,0.242759241,0,0,1,0,0,44.04033434,0.102
S26_873.pgm,99.96685028,25.06962204,0.762823036,0.311680042,0.253532406,1,0,1,0,0,149.3406998,0.075
S26_874.pgm,99.973526,26.42552567,0.791073402,0.322567354,0.249128411,1,0,1,0,0,108.9952083,0.127
S26_875.pgm,99.9728775,25.37821579,0.769821422,0.321890848,0.244365385,1,0,1,0,0,102.557941,0.119
S26_876.pgm,99.97789764,27.09163475,0.791073402,0.339707694,0.251117642,,1,1,0,0,161.2020111,0.437
S26_877.pgm,99.95489502,23.98192406,0.798200199,0.326974982,0.26225456,0,1,1,0,0,314.5428834,0.144
S26_879.pgm,99.96420288,27.47796249,0.805391201,0.336565149,0.245857223,1,0,1,0,0,100.7146792,3
S26_88.pgm,99.90006256,43.73210907,0.681153997,0.321829912,0.243632534,,0,1,0,0,203.5681634,0.373
S26_880.pgm,99.94140625,24.46696663,0.92455616,0.34821634,0.24595894,1,1,1,0,0,220.0534156,0.055
S26_881.pgm,99.92058563,25.26752853,0.735086416,0.325769312,0.231298319,1,0,1,0,0,46.15550778,0.32
S26_882.pgm,99.91003418,24.38047409,0.707863335,0.316544221,0.241637321,1,0,1,0,0,275.1697488,0.223
S26_883.pgm,99.95258331,23.81043243,0.701121771,0.313041291,0.248610401,1,0,1,0,0,125.1896244,0.219
S26_884.pgm,99.8924408,24.23968124,0.701121771,0.322074089,0.253111619,,0,1,0,0,116.661972,0.244
S26_885.pgm,99.90431976,25.48721123,0.661442945,0.322196471,0.247097937,,1,1,0,0,182.074746,0.215
S26_886.pgm,99.88082886,23.25900841,0.72141067,0.324433101,0.244321655,,1,1,0,0,80.99608771,1.074
S26_887.pgm,99.89543915,30.12623215,0.707863335,0.31106587,0.24704663,0,0,1,0,0,124.7295091,3
S26_888.pgm,99.84645844,25.48143578,0.707863335,0.314886403,0.238991798,,1,1,0,0,161.1810604,1.073
S26_889.pgm,99.88804626,26.06451797,0.776884013,0.319469119,0.24501169,,1,1,0,0,47.5858273,0.289
S26_89.pgm,99.95254517,46.06702805,0.616627591,0.315037489,0.256529666,1,0,1,0,0,65.52488125,3
S26_890.pgm,99.89881897,24.2385273,0.849114955,0.328170021,0.257391079,,0,1,0,0,58.7215771,0.137
S26_891.pgm,99.89540863,22.97198868,1.003207629,0.345111377,0.272517253,,0,1,0,0,29.7338349,0.435
S26_892.pgm,99.9773941,25.41812325,0.92455616,0.338251176,0.263841636,,0,1,0,0,143.1773399,3
S26_893.pgm,99.8135376,28.87180138,0.893994514,0.33639095,0.270706013,,1,1,0,0,831.9367415,0.36
S26_894.pgm,99.91996765,23.72813797,1.003207629,0.333423078,0.268026097,0,0,1,0,0,127.0360341,0.862
S26_895.pgm,99.94858551,21.92222786,1.011233361,0.342948906,0.269737805,,0,1,0,0,83.4429146,3
S26_899.pgm,99.32270813,29.44311142,0.681153997,0.330916682,0.25096591,,0,1,0,0,143.5719736,3
S26_9.pgm,99.24208069,41.47185516,0.849114955,0.338240503,0.252349995,1,1,1,0,0,157.9895342,0.44
S26_90.pgm,99.96835327,42.20516205,0.694444411,0.332679533,0.244625984,1,0,1,0,0,636.5160729,3
S26_903.pgm,99.91337585,24.12130737,0.776884013,0.330181043,0.239089469,,0,1,0,0,110.5407895,3
S26_904.pgm,96.58403015,24.42249489,0.654958202,0.315051625,0.237795215,,0,1,0,0,134.6740874,0.398
S26_906.pgm,0,0,0,0,0,,,1,0,0,112.9219671,0.131
S26_907.pgm,98.56224823,29.78924751,0.762823036,0.242852945,0.171508825,1,1,1,0,0,486.292105,3
S26_908.pgm,92.15102386,32.30784988,0.694444411,0.301356948,0.246034649,1,0,1,0,0,317.263977,0.081
S26_909.pgm,0,0,0,0,0,,,1,0,0,116.2803423,0.136
S26_91.pgm,99.97317505,42.50795364,0.681153997,0.326982894,0.257351778,1,1,1,0,0,87.60704491,3
S26_910.pgm,98.43985748,26.74800491,0.893994514,0.343880657,0.24367526,,0,1,0,0,97.80451791,3
S26_911.pgm,0,0,0,0,0,,,1,0,0,112.6149238,0.117
S26_913.pgm,0,0,0,0,0,,,1,0,0,107.2159887,3
S26_914.pgm,98.34004974,28.05481911,0.762823036,0.328280878,0.239680295,0,0,1,0,0,74.27304924,3
S26_915.pgm,0,0,0,0,0,,,1,0,0,102.7387271,3
S26_916.pgm,0,0,0,0,0,,,1,0,0,113.7403564,3
S26_917.pgm,0,0,0,0,0,,,1,0,0,102.7737694,3
S26_918.pgm,0,0,0,0,0,,,1,0,0,110.9586795,3
S26_919.pgm,0,0,0,0,0,,,1,0,0,101.8147794,3
S26_92.pgm,99.9627533,41.92721176,0.694444411,0.340602951,0.267528572,,0,1,0,0,96.49829987,3
S26_920.pgm,0,0,0,0,0,,,1,0,0,97.21546078,3
S26_921.pgm,0,0,0,0,0,,,1,0,0,101.1863968,3
S26_922.pgm,0,0,0,0,0,,,1,0,0,74.88663436,3
S26_923.pgm,99.20761108,23.17240334,0.762823036,0.307503025,0.181495201,1,1,1,0,0,299.0444021,0.069
S26_924.pgm,0,0,0,0,0,,,1,0,0,61.60047724,3
S26_925.pgm,0,0,0,0,0,,,1,0,0,66.2054409,3
S26_926.pgm,0,0,0,0,0,,,1,0,0,66.18437741,3
S26_927.pgm,0,0,0,0,0,,,1,0,0,66.21759531,3
S26_928.pgm,0,0,0,0,0,,,1,0,0,69.3644442,0.125
S26_929.pgm,99.33922577,23.85600281,0.886418279,0.326663508,0.213014808,0,1,1,0,0,349.1130625,1.011
S26_93.pgm,99.95674133,36.86105728,0.748890572,0.338869727,0.262602343,1,0,1,0,0,121.6136671,3
S26_930.pgm,0,0,0,0,0,,,1,0,0,52.02780602,0.114
S26_931.pgm,0,0,0,0,0,,,1,0,0,67.3539146,0.087
S26_937.pgm,0,0,0,0,0,,,1,0,0,77.62323223,0.601
S26_938.pgm,0,0,0,0,0,,,1,0,0,63.64033196,3
S26_939.pgm,0,0,0,0,0,,,1,0,0,120.5566058,1.511
S26_94.pgm,99.97463989,40.1962738,0.72141067,0.340200541,0.273121154,0,0,1,0,0,88.62561957,0.303
S26_941.pgm,0,0,0,0,0,,,1,0,0,106.4061742,0.914
S26_942.pgm,0,0,0,0,0,,,1,0,0,107.0250342,3
S26_943.pgm,0,0,0,0,0,,,1,0,0,108.3275587,0.097
S26_944.pgm,0,0,0,0,0,,,1,0,0,117.8525632,0.108
S26_945.pgm,0,0,0,0,0,,,1,0,0,155.3644522,0.103
S26_946.pgm,0,0,0,0,0,,,1,0,0,172.6665936,0.114
S26_947.pgm,0,0,0,0,0,,,1,0,0,87.2879503,0.179
S26_948.pgm,0,0,0,0,0,,,1,0,0,72.77195382,3
S26_949.pgm,0,0,0,0,0,,,1,0,0,77.21779452,3
S26_95.pgm,99.94658661,32.50463486,0.805391201,0.339417816,0.274576069,,0,1,0,0,80.2365909,0.247
S26_950.pgm,0,0,0,0,0,,,1,0,0,88.80516635,3
S26_951.pgm,0,0,0,0,0,,,1,0,0,76.27585611,3
S26_952.pgm,97.7114563,34.18682098,0.604107636,0.324952639,0.212480646,,0,1,0,0,557.8624024,0.283
S26_953.pgm,0,0,0,0,0,,,1,0,0,69.84474916,3
S26_954.pgm,0,0,0,0,0,,,1,0,0,68.92585919,3
S26_955.pgm,0,0,0,0,0,,,1,0,0,73.46935667,3
S26_956.pgm,0,0,0,0,0,,,1,0,0,55.22327563,3
S26_957.pgm,0,0,0,0,0,,,1,0,0,54.07596238,3
S26_958.pgm,0,0,0,0,0,,,1,0,0,41.86857092,3
S26_959.pgm,0,0,0,0,0,,,1,0,0,74.85074303,3
S26_96.pgm,99.92247772,33.47615433,0.812582203,0.335613031,0.264101312,0,0,1,0,0,185.6111992,3
S26_960.pgm,0,0,0,0,0,,,1,0,0,37.69904402,3
S26_961.pgm,0,0,0,0,0,,,1,0,0,40.60654704,3
S26_962.pgm,0,0,0,0,0,,,1,0,0,78.84883457,3
S26_963.pgm,0,0,0,0,0,,,1,0,0,51.61970049,3
S26_964.pgm,0,0,0,0,0,,,1,0,0,70.11202229,3
S26_965.pgm,0,0,0,0,0,,,1,0,0,63.30793055,3
S26_966.pgm,0,0,0,0,0,,,1,0,0,49.08854928,3
S26_967.pgm,0,0,0,0,0,,,1,0,0,56.68254768,3
S26_968.pgm,0,0,0,0,0,,,1,0,0,63.78208071,3
S26_969.pgm,0,0,0,0,0,,,1,0,0,67.66819589,3
S26_97.pgm,99.97426605,31.62557411,0.909211189,0.348978692,0.27517898,1,0,1,0,0,46.83328321,0.318
S26_970.pgm,0,0,0,0,0,,,1,0,0,51.32194235,3
S26_971.pgm,0,0,0,0,0,,,1,0,0,40.69302169,3
S26_972.pgm,0,0,0,0,0,,,1,0,0,41.1338704,3
S26_973.pgm,0,0,0,0,0,,,1,0,0,31.09777813,3
S26_974.pgm,0,0,0,0,0,,,1,0,0,29.27456833,3
S26_975.pgm,0,0,0,0,0,,,1,0,0,28.54569795,3
S26_976.pgm,0,0,0,0,0,,,1,0,0,38.53997208,3
S26_977.pgm,0,0,0,0,0,,,1,0,0,49.43914494,3
S26_978.pgm,0,0,0,0,0,,,1,0,0,37.56386028,3
S26_979.pgm,0,0,0,0,0,,,1,0,0,36.30931288,3
S26_98.pgm,99.97019959,32.53521729,0.819837411,0.336922802,0.267845978,1,1,1,0,0,321.9349652,0.052
S26_980.pgm,0,0,0,0,0,,,1,0,0,32.78271624,3
S26_981.pgm,0,0,0,0,0,,,1,0,0,30.86970911,3
S26_982.pgm,0,0,0,0,0,,,1,0,0,30.00030814,3
S26_983.pgm,0,0,0,0,0,,,1,0,0,32.01876397,3
S26_984.pgm,0,0,0,0,0,,,1,0,0,43.53911657,3
S26_985.pgm,0,0,0,0,0,,,1,0,0,42.00778537,3
S26_986.pgm,0,0,0,0,0,,,1,0,0,31.76721342,3
S26_987.pgm,0,0,0,0,0,,,1,0,0,27.09399658,3
S26_988.pgm,0,0,0,0,0,,,1,0,0,28.03354719,3
S26_989.pgm,0,0,0,0,0,,,1,0,0,36.78938802,3
S26_99.pgm,99.9911499,30.59090996,0.805391201,0.326673277,0.258421954,0,0,1,0,0,88.01558808,0.285
S26_990.pgm,0,0,0,0,0,,,1,0,0,46.60792484,3
S26_991.pgm,0,0,0,0,0,,,1,0,0,48.80625063,3
S26_992.pgm,0,0,0,0,0,,,1,0,0,66.70319394,3
S26_993.pgm,0,0,0,0,0,,,1,0,0,78.68138178,3
S26_994.pgm,0,0,0,0,0,,,1,0,0,85.47610808,0.446
S26_996.pgm,0,0,0,0,0,,,1,0,0,85.09457085,0.097
S26_997.pgm,99.47278595,22.9668045,0.909211189,0.329687429,0.234013947,,1,1,0,0,218.0129097,0.405
S26_998.pgm,0,0,0,0,0,,,1,0,0,76.70674939,0.082
S26_999.pgm,99.75883484,29.56545639,0.955631563,0.326939547,0.236479355,,0,1,0,0,170.9811638,0.7
S27_1.pgm,0,0,0,0,0,,,0,1,0,50.37920887,3
S27_100.pgm,95.07611084,36.44825363,0.3563394,0.135575497,0.069079892,0,1,0,1,0,84.85201645,0.328
S27_1000.pgm,99.9641571,33.14288712,0.748890572,0.320485825,0.212529954,1,0,0,1,0,78.3323741,0.092
S27_1001.pgm,99.9457016,33.37535477,0.755824702,0.330219503,0.214868328,1,0,0,1,0,49.9360634,0.203
S27_1002.pgm,99.98969269,38.54963303,0.667991894,0.313851587,0.196216162,1,0,0,1,0,224.1552508,0.067
S27_1003.pgm,99.95162964,36.41713333,0.72141067,0.31871429,0.190274126,1,0,0,1,0,131.9276482,0.08
S27_1004.pgm,99.9185791,37.18567657,0.72141067,0.313281078,0.208874226,1,0,0,1,0,61.42866271,0.054
S27_1005.pgm,99.9343338,36.78841782,0.701121771,0.324597137,0.198087726,1,1,0,1,0,100.1476384,3
S27_1006.pgm,99.96364594,34.50039673,0.748890572,0.320185515,0.204448114,1,0,0,1,0,113.0572695,3
S27_1007.pgm,99.94190216,33.35778046,0.776884013,0.32753254,0.210537525,1,0,0,1,0,128.7871933,0.141
S27_1008.pgm,99.8791275,31.40454292,0.819837411,0.328830195,0.217969702,1,0,0,1,0,199.2463933,1.044
S27_1009.pgm,99.84759521,31.47219467,0.791073402,0.325242538,0.218771141,1,0,0,1,0,140.4010887,0.547
S27_101.pgm,99.98890686,31.45918274,0.769821422,0.329346193,0.22702942,0,1,0,1,0,285.1727532,3
S27_1010.pgm,99.86727905,34.38985443,0.748890572,0.320883601,0.211107991,1,1,0,1,0,162.6506662,0.058
S27_1011.pgm,99.89199829,33.95671844,0.748890572,0.310504726,0.220472165,1,0,0,1,0,115.7496439,0.211
S27_1012.pgm,99.88911438,31.5818367,0.791073402,0.321636185,0.209964664,1,0,0,1,0,167.0909105,0.049
S27_1013.pgm,99.91210938,31.16653061,0.834412033,0.323745547,0.227445133,1,0,0,1,0,147.7991254,0.112
S27_1014.pgm,99.75639343,31.43941116,0.834412033,0.334454365,0.213269907,1,0,0,1,0,139.1639291,0.349
S27_1015.pgm,99.90383911,32.50437927,0.834412033,0.320989576,0.233721182,1,0,0,1,0,54.89476559,3
S27_1016.pgm,99.84393311,35.89522552,0.762823036,0.327740132,0.218858268,1,0,0,1,0,80.32683025,0.147
S27_1017.pgm,99.74346161,33.85084915,0.805391201,0.330865663,0.236799906,1,0,0,1,0,91.43084198,3
S27_1018.pgm,99.94993591,33.37899017,0.791073402,0.315182339,0.232929171,1,1,0,1,0,340.434969,3
S27_1019.pgm,99.90023041,36.26591873,0.72141067,0.318864711,0.230216836,1,1,0,1,0,149.6522951,1.327
S27_102.pgm,99.96453857,27.98159027,0.863946397,0.330893493,0.238825487,1,1,0,1,0,320.2660296,0.131
S27_1020.pgm,99.9591217,38.73422241,0.72821644,0.3217097,0.236654914,1,0,0,1,0,180.0280315,0.12
S27_1021.pgm,99.96720886,34.46076965,0.798200199,0.323696136,0.245286553,1,0,0,1,0,128.4248452,0.208
S27_103.pgm,99.98051453,22.2072773,0.987220609,0.347303283,0.243308604,1,0,0,1,0,209.4476461,0.068
S27_1036.pgm,99.64353943,26.01582146,0.987220609,0.350439244,0.23449026,1,1,0,1,0,122.554221,0.572
S27_1039.pgm,99.95401764,29.92071724,0.819837411,0.333825725,0.22449333,,0,0,1,0,138.5653957,0.062
S27_104.pgm,99.97098541,23.8960228,0.92455616,0.322981748,0.230374464,1,0,0,1,0,177.9224416,0.11
S27_1040.pgm,99.81613159,34.70655823,0.681153997,0.300334156,0.193935716,,1,0,1,0,18.87970983,3
S27_1041.pgm,99.63457489,25.96870422,0.87890625,0.333592928,0.227786499,0,1,0,1,0,279.8824067,3
S27_1042.pgm,99.59700012,28.56723595,0.762823036,0.290284902,0.216542114,1,0,0,1,0,117.5605271,0.088
S27_1043.pgm,99.59417725,30.29116058,0.72141067,0.290671227,0.202974745,,0,0,1,0,259.067571,3
S27_1044.pgm,98.24930573,27.40380478,0.791073402,0.361508516,0.280524586,1,1,0,1,0,167.6704474,3
S27_1045.pgm,90.66983795,27.39036942,0.776884013,0.321701139,0.230454254,,0,0,1,0,89.72148,3
S27_1046.pgm,0,0,0,0,0,,,0,1,0,174.4290766,3
S27_1047.pgm,98.4432373,28.9837265,0.762823036,0.335570065,0.232700997,1,0,0,1,0,82.0149732,0.874
S27_1048.pgm,0,0,0,0,0,,,0,1,0,196.5854772,3
